target,target_label,prediction,prediction_label,count
6325,钻,6318,钴,4
6331,铁,6359,铢,4
6354,铝,6335,铅,4
6396,锈,4518,绣,4
6404,锐,6460,镋,4
6445,锻,4559,缎,4
6504,门,390,冂,4
6513,闲,6508,闭,4
6515,间,6509,问,4
6521,闺,6511,闰,4
6564,阵,6576,陈,4
6619,雀,1569,崔,4
6727,颃,6721,顽,4
6818,馍,6455,镆,4
6829,香,2573,杳,4
6836,驰,1742,弛,4
7033,鸣,697,吗,4
7057,鸽,7045,鸰,4
7110,麓,4379,簏,4
7125,黑,4612,罢,4
4,万,617,厅,3
8,下,1205,大,3
10,不,4019,石,3
23,丝,21,丛,3
25,丢,636,去,3
33,中,1625,巾,3
34,丰,4719,肀,3
46,乃,6554,阝,3
47,久,2352,攵,3
54,乎,1668,平,3
67,习,675,司,3
75,了,2,丁,3
81,于,80,亍,3
81,于,576,千,3
95,交,3071,洨,3
97,亦,3787,疔,3
101,享,99,亨,3
104,亮,106,亳,3
114,仁,141,仨,3
118,仅,2952,汉,3
125,从,140,以,3
125,从,5598,认,3
126,仑,6780,饣,3
132,付,5602,讨,3
133,仙,5604,讪,3
138,代,558,化,3
139,令,122,今,3
149,件,148,仵,3
149,件,228,侏,3
149,件,230,侔,3
152,份,3619,玢,3
153,仿,1777,彷,3
160,伏,164,优,3
168,伞,1669,年,3
172,伤,6787,饬,3
174,伦,4475,纶,3
178,伯,3021,泊,3
179,估,194,佑,3
183,伸,4489,绅,3
184,伺,203,佝,3
189,但,1783,徂,3
192,住,190,位,3
195,体,162,休,3
201,佛,4495,绋,3
214,佰,208,佤,3
214,佰,229,侑,3
223,侄,215,佳,3
231,侗,184,伺,3
268,俭,182,伶,3
284,倘,4531,绱,3
285,候,244,侯,3
286,倚,4528,绮,3
303,倾,6724,颀,3
322,傅,4570,缚,3
339,僧,4590,缯,3
359,先,360,光,3
367,党,4264,竞,3
371,全,6257,金,3
374,六,2401,方,3
392,冈,6760,风,3
420,净,5658,诤,3
425,凋,5688,调,3
427,减,5648,诚,3
430,凝,3785,疑,3
431,几,999,囗,3
436,凯,484,剀,3
449,刁,67,习,3
455,刊,458,刑,3
462,刘,486,剂,3
477,刷,502,剧,3
